"","Group","ACTB","ARID4B","ASXL1","ASXL3","ATAD2B","ATF2","ATR","BAZ1B","BAZ2A","BRCA1","BRD1","BRD2","BUB1","CDC6","CDK2","CHAF1A","CHD1","CLNS1A","CSNK2A1","CTBP2","CUL4B","DAPK3","DAXX","DNAJC2","DZIP3","E2F6","EID1","EP300","ERBB4","EXOSC2","EXOSC7","EXOSC8","EYA1","EYA4","EZH1","GADD45B","GATAD1","HDAC3","HDAC4","HDAC6","HMG20B","HMGB1","HUWE1","ING2","JMJD6","KAT5","KAT6A","KDM4A","KDM4B","KDM4C","KDM5A","KDM5B","KDM6B","L3MBTL1","MACROH2A1","MBD4","MBTD1","MSL3","MTF2","MYO1C","NAP1L1","NCOA2","NCOR1","NCOR2","NEK9","NFRKB","NFYC","NIPBL","NPAS2","NPM1","PARP2","PELP1","PHC3","PHF14","PHF8","POGZ","PRDM2","PRKAA1","PRKAB2","PRKAG2","PRKCA","PRKDC","PRMT1","PRPF31","RAD54L2","RAG1","RBBP5","RNF8","RRP8","RYBP","SAFB","SAP30","SATB2","SENP3","SET","SETD1A","SETD1B","SF3B1","SFPQ","SMARCA4","SMARCA5","SNAI2","SP1","SRCAP","SRSF3","SYNCRIP","TAF5L","TAF6L","TDRD3","TDRD7","TLE2","TLE4","TLK2","TP53BP1","TRIM24","TRIM33","TRRAP","UBE2N","UBR2","USP46","VDR","YWHAE","YWHAZ","YY1","ZMYND8","ZNF592"
"21",1,14.15358,3.986382,7.709614,2.980976,7.12364,8.495218,8.46744,6.365488,6.031417,5.941732,8.072055,9.782106,2.727854,3.512473,5.761467,6.870861,8.899902,10.064798,8.881842,7.309767,9.1647,6.107287,8.207792,8.681638,6.887279,6.093414,8.825725,6.040188,3.279735,7.061292,8.714443,8.42799,4.12366,3.077162,3.069647,6.216673,7.241127,8.611706,7.279334,6.79495,4.789421,12.24815,3.958417,3.188185,5.371695,8.164785,3.940129,6.924526,7.807076,5.794884,7.097755,6.846534,7.491961,5.607307,11.454652,8.732378,3.557339,6.552131,6.665759,7.588005,11.770086,5.954149,8.264321,5.984806,7.1405,7.538409,7.42631,7.848065,5.455049,12.373643,6.497637,6.914449,4.726747,2.381692,3.990836,5.571338,3.061129,5.364496,4.678159,2.709393,7.782351,2.835859,9.673391,4.896812,7.508327,3.677944,5.780837,3.965476,3.269138,9.3427,6.324941,5.449573,4.672384,4.057862,10.916163,6.824541,9.375705,11.281398,9.096841,3.755621,9.188946,2.723303,5.810661,4.296177,8.555568,8.398417,7.663358,5.791474,6.406842,8.177224,6.19795,3.406936,7.751078,6.39164,6.643346,4.62773,6.021918,9.307324,8.394184,5.075551,4.636754,8.528672,11.433412,6.255372,4.778935,7.406431
"22",1,14.023997,3.901716,7.593991,2.853128,7.304981,8.604365,8.343219,6.374269,5.94217,5.913872,8.12638,9.827955,2.744271,2.90925,5.807053,6.586257,9.04605,9.743245,8.721054,7.489324,9.088391,6.07992,7.984146,8.863537,6.45327,6.087036,8.962651,6.711686,3.054077,6.765125,8.314052,8.616644,4.010585,3.207207,3.386871,6.456312,7.304514,8.610033,6.345648,6.612454,4.747515,12.474691,3.563219,3.563833,4.901377,7.784399,3.749731,6.737757,7.231085,5.869424,6.607809,6.845681,7.288893,5.840077,11.37371,8.702887,3.687348,6.67753,6.591064,7.607819,11.799211,6.282376,7.998913,5.633484,6.821118,7.643895,6.752954,7.794046,5.29697,12.386022,6.512402,6.521671,4.795982,2.331592,3.303817,5.307665,3.057475,5.786756,4.718683,2.901125,8.005034,2.977422,9.436551,5.213567,7.236356,3.531847,5.442809,4.202906,2.975059,9.575699,6.21637,5.883767,4.284149,3.935207,10.962319,6.866727,9.365921,11.722452,9.639925,3.781939,9.055786,2.756725,5.917773,4.135134,8.379763,8.091271,7.638951,5.720047,6.307065,7.999176,6.036093,3.338463,7.538968,6.502436,6.822665,4.368381,5.479287,9.009074,8.09294,4.673536,4.606304,7.689295,11.592557,6.887361,4.985276,7.072839
"23",1,13.780026,4.503733,7.220006,3.182291,7.179449,8.486657,8.661437,6.173303,6.159925,5.496916,7.302688,9.534021,3.158386,3.134769,5.402144,6.655684,8.856115,9.7272,8.728205,6.796168,9.104927,5.854436,7.847958,8.633438,6.120039,5.769301,9.047447,6.42075,3.794218,6.608605,7.765405,9.003265,4.27391,2.981967,3.050322,6.584554,6.397923,8.468938,6.804202,6.298669,4.61598,12.61318,3.623514,3.769367,4.765348,7.391976,3.71438,6.351515,5.803598,5.765693,7.349129,6.940099,6.252174,5.979936,11.402662,8.964464,3.638823,6.907102,6.496741,7.668205,11.684151,6.422322,7.549843,5.770202,6.872457,7.426621,5.834472,7.551173,5.173738,12.727378,6.237844,6.299763,4.730772,2.652021,3.746497,4.807497,3.218967,5.323783,4.813194,2.543171,7.960798,3.024065,9.195419,5.078959,7.260256,4.085469,4.503902,3.815841,2.914238,9.62999,5.529577,5.727514,4.389925,3.972629,10.850531,6.410675,9.179693,11.676672,9.530908,3.935908,9.247476,2.943487,5.61435,4.525812,8.781545,8.804164,7.755801,5.643202,6.495023,8.045591,5.121423,3.528178,7.307102,6.623538,7.038908,4.203193,5.163192,8.927778,8.029022,4.754721,4.580907,6.299993,10.529742,6.945364,4.708991,6.664928
"24",1,14.106238,3.981915,7.415141,3.152137,6.928633,8.265834,8.459966,6.526263,5.930285,5.857796,7.569648,9.56584,2.797106,3.205882,5.449223,7.040073,8.912801,9.870431,8.663043,7.676171,8.993416,6.251595,8.323741,8.725485,6.430401,6.083039,8.862964,6.673416,3.385354,6.864032,7.796182,8.158495,4.050136,3.114114,3.195807,6.007374,7.694329,8.792898,6.676839,6.754616,4.982337,12.42264,3.839082,3.110411,4.992864,7.966699,4.001079,6.949099,7.33479,5.373415,6.812648,6.590011,7.233432,6.131066,11.653928,8.722774,3.463289,6.450299,6.462402,7.157367,12.014619,6.451818,8.190165,6.118824,6.937807,7.310318,6.893174,7.889225,5.371072,11.940876,6.354571,6.659359,4.941272,2.532331,3.282872,4.690088,3.480082,4.988396,4.640137,2.6631,6.954027,2.789551,9.197833,4.936781,7.402327,3.576992,4.9663,3.778204,3.084861,9.351589,6.015752,5.662116,4.296089,3.910747,10.943485,6.811707,9.033403,11.302003,9.06614,3.944553,8.908346,2.734727,5.983425,4.475668,8.322949,8.523212,7.763887,5.61907,5.980278,8.4652,5.837359,3.690207,7.438091,6.361736,6.873676,4.154837,5.963698,8.866418,7.965496,4.432749,4.52456,8.663498,11.475065,6.290554,4.775335,7.414934
"25",1,14.007472,4.060689,7.48259,2.990699,7.317542,8.860026,8.412032,6.409765,5.954397,5.73255,8.001019,9.753794,2.475772,2.622299,5.511745,6.736813,9.033577,9.955711,8.783286,7.30689,9.17782,5.958812,8.11003,8.777748,6.480822,6.23747,9.057999,6.592658,3.292566,7.37068,8.684939,8.743371,3.458379,2.650666,3.20108,5.917587,7.015607,8.750454,7.279211,6.760595,4.772026,12.295145,3.703409,3.62694,4.882745,8.023856,3.977129,6.826734,7.372883,5.57111,7.957516,7.316887,7.043075,5.176345,11.440878,8.948041,3.592678,6.812567,6.911831,7.647499,11.81514,5.641037,8.06476,5.959484,7.031091,7.563697,7.227058,7.816015,5.286238,12.576111,6.448827,6.599068,4.621116,2.417565,3.561732,5.202644,3.279589,4.984466,4.984271,2.680143,8.441106,3.051115,9.610205,4.942796,7.274147,3.383094,6.022291,4.03627,3.32812,9.911656,6.606289,5.808757,3.84378,4.194595,10.846592,6.878759,9.499701,11.37364,9.115318,3.907563,9.227579,2.615051,5.818884,4.210934,8.743668,8.707068,7.636623,5.651254,6.317264,7.765176,5.916338,3.385209,7.746214,6.712433,6.876512,4.102099,6.481098,9.52263,8.139074,4.637825,4.426334,8.344199,12.015609,7.150672,4.653335,7.061289
"26",1,13.896146,4.207331,7.718282,2.913223,7.075453,8.727343,8.524713,6.471181,5.804877,5.5971,7.850922,9.611032,2.84278,2.975657,5.514052,7.055223,8.819512,9.911445,8.853404,7.54305,9.385512,5.988547,8.22219,8.925419,7.093866,6.327912,8.922364,6.288996,3.262522,6.89274,7.98034,8.764836,4.146885,2.956096,3.121695,6.107334,7.144313,8.794392,7.225373,6.465577,4.747515,12.43298,3.568897,3.249619,5.405396,7.786864,3.938854,6.637657,7.443925,5.380142,6.995849,6.822456,7.194009,5.818052,11.391184,8.828726,3.820267,6.679112,7.048818,7.983926,12.05586,6.10352,8.205313,5.704621,6.721296,7.721783,6.527249,7.840673,5.113237,12.585345,6.661711,6.843864,4.684188,2.408827,3.695106,5.333894,3.209037,4.768757,4.653773,2.740375,8.282967,2.833269,9.367895,5.014111,7.418496,3.660868,5.416024,3.740511,3.440359,9.215119,5.974475,5.164096,3.979022,4.038472,11.099426,6.714625,9.265332,11.555119,9.535379,3.729242,9.365604,2.69018,5.137779,4.164925,9.071074,8.643316,7.785523,5.564085,6.544442,8.035126,5.868504,3.299166,7.620413,6.494676,7.209432,4.499926,5.990702,8.944338,7.926921,5.468311,4.493862,6.743811,11.30148,6.449838,4.582793,7.227375
"27",1,13.944704,3.82912,7.504274,2.987412,7.030821,8.04933,8.361245,6.013033,5.98517,5.659887,7.721102,9.622662,3.14727,3.31355,5.716916,6.490397,9.330224,9.636649,8.567073,7.279208,9.193628,5.800451,8.124977,8.3854,6.804854,5.024418,8.825522,6.612334,3.929873,6.680713,8.110559,8.529224,4.589106,3.584227,2.984712,6.806344,7.110291,8.596262,6.902847,6.3137,4.369305,12.704882,3.713761,3.512442,6.171068,7.767443,3.345176,6.243784,6.998827,6.183166,6.729082,6.651877,8.361694,6.078093,11.514789,8.447002,4.324784,6.689895,6.580935,7.734324,11.989084,7.394315,7.814747,5.53376,6.889378,7.498053,6.193528,7.164054,5.301501,12.558592,5.984997,6.243841,5.062228,2.619391,3.450007,5.584642,3.00898,5.698577,4.69801,2.743227,8.264828,3.076893,9.331235,4.802321,7.588491,3.617938,5.497848,4.411531,3.171502,9.768363,6.336442,5.611167,4.31599,4.351346,10.719104,6.503967,9.422687,11.326741,9.627739,3.683368,9.024698,2.927254,5.500556,4.318263,8.929563,8.809053,7.38445,5.513739,6.46657,7.57586,6.128876,3.402533,7.441248,6.791798,6.82127,5.413686,5.951491,8.732107,7.826493,4.283504,4.495791,5.923822,11.783248,7.472734,4.404881,6.73546
"28",1,13.940458,4.13419,7.439978,3.02973,6.682872,8.536101,8.434966,6.438884,6.230267,5.918245,7.825907,9.603555,2.776431,2.775196,5.657778,6.915707,8.785758,9.868571,8.751564,7.07605,9.241822,6.086001,8.036843,8.788554,6.981058,5.706137,9.010382,6.62354,3.14637,7.002711,8.29827,8.736678,3.924633,3.12591,3.247885,6.183138,7.277155,8.530747,6.483434,6.628342,5.004275,12.330124,3.726046,3.843503,4.889374,7.947827,3.681617,6.635924,7.156281,5.30112,6.38975,6.84244,6.890101,5.693,11.480974,8.766349,3.384858,6.611307,6.774864,7.460821,11.839176,6.228808,8.039089,5.795085,6.848901,7.641488,7.099797,7.617189,5.343322,12.474764,6.203004,6.721965,4.557567,2.627133,3.21229,5.142974,3.100066,4.793271,4.152971,2.698475,7.977547,2.943093,9.59243,5.031268,7.015236,3.392678,5.279014,3.886702,3.182767,8.981122,6.114296,5.703889,4.033554,3.847222,10.964765,6.86033,9.440868,11.61108,9.413318,3.79326,9.148638,2.722727,5.795427,4.254904,8.767884,8.109937,7.50411,5.666264,6.278759,7.968526,5.845114,3.438628,7.475818,6.667536,7.078225,4.142385,6.185052,9.231391,8.136348,4.789605,4.485118,7.144329,11.534831,6.699885,4.811936,7.137966
"29",1,13.907236,3.981108,7.31637,2.853128,7.738973,8.823712,8.52627,6.285133,5.75417,5.897246,7.949152,9.932125,2.897622,3.122102,5.67583,6.676904,9.416421,9.719163,8.810583,7.034859,9.434744,5.743285,8.231967,8.780246,6.813829,5.796099,8.488452,6.364673,3.556936,6.718411,8.128645,8.363859,4.077503,2.895396,2.884002,6.131206,7.072699,8.440796,6.972158,6.274377,4.554189,12.57208,3.181716,3.219003,5.209873,7.689405,3.64237,6.278674,7.11763,6.300219,7.143653,7.052901,6.875682,5.914547,11.382613,8.804981,4.650691,6.422177,6.787654,7.847923,11.982111,7.441096,8.016597,5.37048,6.441684,7.648585,6.389862,7.669143,5.222136,12.470604,6.63566,6.529078,4.888746,2.657001,3.597018,5.831971,3.065783,6.660485,4.623964,2.893598,8.549501,2.920438,8.778875,4.924263,7.554169,3.717419,6.238899,3.697957,3.016768,10.217757,5.894499,5.346899,3.862035,3.865603,10.487224,6.391609,9.552808,11.372662,9.379375,3.567852,9.232273,2.922777,4.90524,4.553436,8.670807,8.613984,7.311125,5.347032,6.51561,7.634487,6.354578,3.409676,7.360602,7.031278,6.871992,5.379661,5.580705,8.49328,8.765598,4.826234,4.451655,6.112846,11.197186,6.919593,4.826425,7.010107
"30",1,13.993629,3.672603,7.250935,2.941468,6.668631,8.239087,8.173338,6.270899,6.024968,5.879472,7.655967,9.287338,2.781486,2.912678,5.162532,6.922699,8.705774,10.115498,8.937274,7.132968,9.024824,6.0081,8.019897,8.774722,6.763593,5.872341,9.13782,6.370988,3.089115,7.150883,8.622077,8.563315,4.063181,3.109309,3.003773,6.238797,7.212706,8.805928,6.474961,6.666942,4.777495,12.27586,3.692171,3.730876,4.833141,7.84219,3.917718,6.303193,7.335638,5.428001,6.522122,6.60959,7.184123,5.795702,11.761361,8.88896,3.571026,6.52706,6.443418,7.556567,11.728803,5.884857,7.873442,5.710921,7.478611,7.221356,7.13525,7.278284,5.410176,12.51649,6.25281,6.594947,4.518064,2.381829,3.502126,4.8752,3.165602,4.900879,4.377623,2.473187,7.979313,2.940327,9.752481,5.072951,7.047728,3.366079,5.762545,4.178884,3.21496,9.524981,6.106098,6.663797,3.889567,4.099231,10.810919,6.732644,9.231647,11.106542,9.237708,3.617325,9.046256,2.572307,5.851064,4.176448,8.82645,8.362185,7.416444,5.807093,6.232787,7.616488,5.6238,3.494488,7.619189,6.459568,7.22863,4.20686,5.872774,9.454785,7.787838,4.502712,4.569399,7.927295,11.629046,7.12935,4.602182,7.099704
"31",1,13.99821,3.897093,7.789082,3.184817,6.034049,7.460462,7.954373,6.130258,5.812392,5.943817,7.897665,9.818919,2.871449,2.993371,5.591907,6.740059,9.40196,9.491864,8.591197,7.296966,8.821537,6.140227,7.796561,8.84749,6.687898,5.516823,8.820044,7.001683,3.506316,6.696695,8.209224,8.186014,4.542731,3.03148,3.251663,6.187682,7.23962,8.967865,6.848336,7.113987,4.386176,12.160968,3.977677,3.189571,5.910495,8.128981,4.123049,6.477103,7.432163,5.165006,6.84554,6.676322,8.501014,6.094113,11.126196,8.494946,3.372883,6.444351,6.591709,7.192771,11.955671,6.092577,7.747701,6.160829,6.756599,7.568009,6.900515,7.031554,5.144358,12.287452,6.020306,6.625605,4.438768,2.692682,4.077823,4.989004,3.137852,4.737164,4.496292,2.760084,8.033602,3.262156,9.71468,5.125652,7.373056,3.308367,5.196556,3.490793,3.223134,8.838555,5.67826,4.404881,3.561851,4.296629,11.1428,6.376503,9.279449,11.513744,9.656088,3.709549,8.944142,2.810235,5.409993,4.404881,9.126394,8.819407,7.499886,5.448449,6.071342,7.122991,6.491161,3.105064,7.663357,6.737784,6.231246,4.053224,6.053541,8.816117,7.238065,4.4071,4.333618,7.696173,11.430116,6.875269,4.721291,7.468818
"32",1,13.888222,4.331957,7.726425,3.17662,6.761539,8.399698,8.417546,6.486413,5.987177,5.6019,8.083245,9.965411,2.632516,2.800197,5.890713,6.85105,9.10099,9.697809,8.774189,7.450253,9.098073,6.026512,7.770815,8.843529,6.682199,5.973183,9.357974,6.93532,3.331137,6.618399,8.310978,8.90627,4.016252,2.993376,3.085343,6.634477,6.655348,8.673328,6.913525,6.537842,4.583693,12.411423,3.673224,3.46402,6.142537,7.888929,4.495361,6.590926,6.79751,4.872424,6.70241,6.579153,7.437797,5.798216,11.214163,8.651031,3.465866,6.770238,6.977939,7.604593,11.69268,6.03458,7.747467,5.960972,6.90485,7.315678,6.461395,7.350756,5.19893,12.631093,6.760596,6.47415,4.459594,2.529704,3.865927,5.193356,3.592439,5.047651,4.489347,2.700593,7.877052,3.039921,9.762364,5.236765,7.401055,3.483972,5.110463,3.484147,3.104576,9.164807,5.965397,5.75668,4.081449,4.056483,11.137542,6.727656,9.070127,11.631028,9.842791,4.267768,9.547907,2.762717,5.184343,4.301843,9.619309,9.209317,7.588942,5.679161,6.382631,7.188681,5.519677,3.296635,7.687128,6.369349,6.88191,3.788637,5.72481,9.150133,7.597348,4.552548,4.685167,6.586035,11.535052,7.046364,4.582127,6.868324
"33",1,13.762772,4.372102,8.238651,2.864188,6.742883,8.505085,8.679956,6.603688,5.59179,5.458974,8.345748,10.042616,2.819603,2.789758,5.894429,6.630437,9.159965,9.644257,8.693656,7.148448,9.186515,6.258045,7.983737,9.429646,7.066954,5.878493,9.109287,6.766905,3.259175,6.600744,8.300634,9.178958,3.990935,3.025278,3.291645,7.129631,6.913065,8.800655,6.945597,6.544451,4.62768,12.410543,3.620389,3.242999,6.16445,8.027416,4.359867,6.575033,6.918889,5.375406,6.737151,6.861112,7.695983,6.016463,11.065062,9.05776,3.796556,7.044423,7.204944,7.69306,11.71498,6.520632,7.672907,5.840471,6.813617,7.711882,6.356033,7.434061,5.068944,12.728448,7.157183,6.757078,4.523385,2.454232,3.862789,5.360028,3.265106,6.271954,4.921962,2.643849,8.138391,3.192531,9.707755,4.948384,7.383685,3.342536,5.253995,3.621891,3.412445,9.152047,6.219344,5.517084,4.031891,4.145551,11.104128,6.800303,9.28109,11.688931,10.343175,3.661392,9.671384,2.694037,4.869999,4.360478,9.671591,8.726049,7.58897,5.270981,6.641732,7.264651,5.86527,3.45555,7.649957,6.505261,7.09982,4.450006,5.708225,9.118824,7.793814,5.152634,4.611202,6.227022,11.513372,7.085757,4.689331,7.03377
"34",1,13.882955,4.059871,7.659011,2.859247,7.212288,8.473871,8.675365,6.46185,5.845266,5.382531,7.992014,10.075297,3.338209,2.853977,6.053883,6.993465,9.29099,9.893171,8.68773,7.332378,9.305663,6.178077,7.860655,9.286368,6.61693,5.786847,8.741625,6.856262,3.210722,6.396521,8.223372,8.954543,3.78273,3.195614,2.961132,6.584461,7.299944,8.97199,6.887103,6.372522,4.772026,12.279184,3.465294,3.358971,5.831264,7.850846,4.286271,6.597625,7.392506,5.578191,6.865105,6.953171,7.663418,6.076249,11.408571,8.988319,3.622397,6.571445,6.850846,7.616354,11.557466,6.311175,7.651576,5.993985,6.483936,7.699603,6.413309,7.242855,5.16731,12.662097,7.035309,6.73998,4.462704,2.633661,3.59527,4.912206,3.38711,5.67688,4.468101,2.43001,8.227263,2.792213,9.524668,5.108399,7.54104,3.71195,4.973344,3.729362,3.132757,8.976365,6.123384,6.056967,4.214494,4.086861,11.055269,6.955712,9.212351,11.604463,10.193868,4.026001,9.688088,2.602361,4.816015,4.411231,9.321539,8.725075,7.69021,5.242369,6.528492,7.840952,5.721049,3.526288,7.464605,6.463805,7.006985,4.234678,5.582447,8.750641,8.105667,5.242369,4.685167,6.578136,11.217948,6.893831,4.508909,6.986795
"35",1,13.973833,4.142504,7.628325,3.023135,7.308458,8.980369,8.852854,6.554968,5.954397,5.850831,7.961862,9.87889,2.692478,3.264728,5.642263,6.843418,9.115887,9.819567,8.728492,7.681899,9.355584,5.77346,8.224498,9.00492,6.722001,6.288369,9.071196,6.682969,3.25787,6.828905,8.286426,8.941073,4.035206,2.902261,2.920859,6.31131,7.19214,8.90713,7.348827,6.382489,4.659908,12.496312,3.835849,3.311648,5.294677,7.822427,3.83514,6.673866,7.048563,5.477944,7.692923,6.887396,6.616766,5.632033,11.207459,9.007418,3.51447,6.565527,6.873932,7.656105,11.589933,6.169442,7.938876,5.792065,6.854499,7.54205,6.423921,8.0581,5.176338,12.704553,6.880331,6.615008,4.380417,2.375021,3.595938,5.289389,3.216295,5.617291,4.399305,2.618535,8.08497,3.132553,9.558178,4.955506,7.272316,3.612639,5.863531,3.774126,3.191079,9.112296,6.052516,5.786385,4.430774,4.229978,11.080321,6.777987,9.094729,11.431898,9.698236,3.937061,9.441265,2.788381,5.275737,4.096157,9.309418,8.842262,7.903486,5.434004,6.727603,8.077462,5.692856,3.420508,7.669455,6.384195,7.333545,4.35744,5.407287,9.132386,8.477173,5.280085,4.658637,6.819998,11.585611,7.059027,4.236266,7.094347
"36",1,13.811972,3.915085,7.603856,2.720842,6.545434,8.061846,8.554342,6.233895,6.263005,5.486981,8.032171,9.936848,2.652043,2.925045,6.004234,6.65239,9.427111,9.642123,8.470404,6.618384,9.157636,6.036071,8.00054,8.962483,6.975641,5.618837,9.190326,6.656317,3.068952,6.793308,8.108431,8.998169,3.981939,3.059521,2.975348,6.606782,6.516127,8.812346,6.24373,6.518326,5.112572,12.385481,3.854124,3.306826,6.000058,7.767787,4.433537,6.525279,6.808681,5.293452,6.937772,6.458534,7.766557,5.791208,11.066143,8.744809,3.34172,6.407864,6.859064,7.568334,11.493139,6.018316,7.553731,6.236125,6.81589,7.329634,6.150946,7.322457,5.312748,12.708858,6.758556,6.474538,4.496888,2.726419,3.857055,5.289982,3.568696,5.599403,4.342545,2.632365,7.598614,3.006677,9.761063,4.903938,7.437217,3.443674,4.8982,3.750661,3.197097,9.215789,5.897467,5.210906,4.097522,4.076327,11.068598,6.698746,9.185849,11.737058,10.046073,4.518668,9.635204,2.777031,5.087863,4.278472,9.717164,8.739292,7.518808,5.244082,6.232145,7.285287,6.102385,3.218757,7.523986,6.384822,6.683669,4.245782,5.733853,9.157333,7.670469,4.098461,4.463886,6.396531,11.565081,7.222761,4.77662,6.848613
"37",1,13.92615,4.079931,7.64992,2.785181,6.38986,8.066316,8.474305,6.463375,5.964905,5.713542,7.99324,9.476323,2.828403,2.737914,5.66149,6.908393,9.27336,9.733249,8.511884,7.558204,8.802776,5.916445,7.664883,9.25969,6.467695,5.949904,8.879164,6.376862,3.180056,6.534971,8.173454,8.71828,4.175465,2.981848,3.059961,6.679428,6.992075,8.480007,6.968777,6.364361,4.727462,12.296062,3.813578,3.416676,5.609396,7.935269,3.964662,6.579296,7.296477,5.366521,6.540731,6.546181,8.818839,5.905531,11.434774,8.733864,3.546188,6.708028,6.731731,7.847743,11.812673,5.889626,7.464013,5.85744,6.135821,7.580884,6.458265,6.754495,5.282774,12.670735,6.40879,6.423146,4.531987,2.456388,3.372587,5.420522,3.059961,5.242022,4.369282,2.511035,8.203478,2.878738,9.446888,5.035221,7.449597,3.566713,4.874526,3.729413,3.019393,9.182035,5.710541,5.573313,4.004177,4.411693,10.883952,6.80942,9.365773,11.493228,10.208397,3.719997,9.525636,2.896107,4.879672,4.542756,9.513208,8.69492,7.557787,5.412508,6.316696,7.317265,5.744212,3.458538,7.350987,6.27237,6.609024,4.342717,5.304136,8.823148,7.475945,4.637676,4.517404,6.38423,11.006216,6.675947,4.531468,7.232909
"38",1,14.064885,3.803,7.927562,2.770516,6.85117,7.950879,8.455182,5.911513,6.156988,5.454909,7.915256,9.548843,3.070167,2.821935,5.646567,7.032379,9.038353,9.913741,8.792569,7.75913,9.006911,6.204647,7.939727,9.313997,6.534803,5.907558,8.822524,6.609256,3.345768,6.489749,8.27941,8.710267,3.902961,2.861188,3.2872,6.335645,7.422272,9.113994,6.927084,6.403871,4.673403,12.341883,3.415912,3.007872,5.938417,8.15155,3.574123,6.636123,7.726772,5.063858,6.584056,6.8397,7.630693,5.790293,11.509333,9.0342,3.505313,6.79621,6.857466,7.47269,11.800189,6.245535,7.758274,5.894691,6.616893,7.722998,6.630528,6.999029,5.353277,12.397563,7.045821,6.948229,4.595887,2.849602,3.594021,5.039036,3.428709,5.291806,4.275326,2.628041,7.802096,2.913715,9.397022,4.915225,7.552485,3.536892,4.590642,3.916964,3.414121,8.612903,5.770198,5.514443,3.978174,4.245272,11.318034,6.678094,9.363241,11.649777,9.970711,3.847312,9.005432,2.568075,5.081132,4.245531,8.917297,8.412461,7.921224,5.250445,6.510614,7.913189,5.993289,3.363114,7.556729,6.594635,6.830545,4.453554,5.936456,8.707222,7.919431,4.72247,4.474205,6.316712,11.349984,6.7314,4.540027,7.535611
"39",1,13.982433,4.114596,7.856611,2.875238,6.469937,8.073501,8.364302,6.306313,5.898129,5.836296,7.791126,9.581276,2.844075,3.118629,5.747438,6.885146,8.871067,9.701594,8.915959,7.189765,9.109716,6.04545,8.03936,8.939906,7.122493,5.816317,8.856753,6.477749,3.356776,6.901175,8.108264,8.383293,4.187932,2.891926,2.882111,6.003672,6.812223,9.083872,6.775818,6.682291,4.79781,12.32742,3.552997,3.302393,5.422619,7.949313,3.938643,6.589211,7.255469,4.99395,6.572861,6.492652,7.404927,5.995949,11.220775,8.689851,3.389908,6.425099,6.782524,7.274241,11.930642,6.049878,7.860091,6.089391,6.928649,7.480435,6.713306,7.214391,5.421293,12.524546,6.666741,6.897209,4.542974,2.788499,3.630453,4.896764,2.969202,5.277558,4.317543,2.72415,8.253199,2.811805,9.674555,4.816638,7.403066,3.984244,4.879307,3.859993,3.034138,8.907791,5.940558,5.257863,4.214014,3.936911,11.18153,6.686708,9.053363,11.405267,9.578764,3.739684,9.121308,2.848889,5.299109,4.422036,9.091977,8.621101,7.608225,5.550936,6.32816,7.607916,6.137684,3.32949,7.677554,6.972918,6.712206,4.224565,6.12119,8.964034,7.370495,4.703622,4.455026,6.928254,11.268138,6.573067,4.353105,7.015835
"40",1,14.001778,4.699065,6.894464,3.677496,7.283051,8.336469,8.073917,6.168472,5.97945,5.851951,7.532398,9.450767,3.601903,3.172063,5.439682,6.821048,8.958641,9.66719,8.630826,7.374292,8.948678,5.468421,7.933828,8.609876,6.178063,5.912752,8.863334,6.484784,3.667238,6.343313,7.407214,7.840084,4.492616,2.924231,2.785072,6.369084,6.902247,8.227889,6.446846,6.428453,4.230748,12.556212,3.613708,3.680697,4.26502,7.424358,3.113032,6.626516,6.604253,6.188183,7.008367,6.915734,7.176103,5.738039,11.909558,8.778352,3.389371,6.562564,6.339063,6.854575,11.927618,7.043633,7.757092,5.586498,6.935861,7.592242,6.539765,7.458041,4.897133,12.361888,5.942832,6.258503,4.774013,2.764927,4.051077,5.335943,3.037511,4.976812,5.146771,2.674159,7.485569,2.874524,8.777191,4.690446,7.274735,3.913488,5.651723,4.09341,3.140144,9.773373,5.747161,5.511772,4.581878,3.819317,10.607579,5.75995,9.294159,11.397537,9.096218,3.38471,8.852441,2.80675,5.553664,4.573162,8.515815,8.587679,7.448893,5.467728,6.153981,7.796241,4.847447,3.304829,7.368431,6.460333,6.696819,4.439833,5.439682,8.905691,7.767355,3.916918,4.302913,6.979545,11.233381,7.281284,4.571582,6.648482
